Pagado,Fecha de Pago,Metodo de pago,Enviado/Entregado,%,# sin pagarse,Mes,Folio de Factura,Timestamp,Folio de factura / remision,Comentarios,Nombre Tienda,(A1-CC-01) Power Bites sabor Coffee & Chocolate,(A1-MC-01)Power Bites sabor Melted Cacao,(A2-PB-01) Barra: Peanut Butter Bomb,(A2-CF-01) Barra: Chocolate Fudge,(A2-CC-01) Barra: Coffee & chocolate,(A2-CB-01) Barra: Coconut Blueberry,(A2-MC-01) Barra: Manzana y Canela,(4-PACK) MINI SUMMIT BAR SABOR COCONUT BLUEBERRY,(4-PACK) MINI SUMMIT BAR SABOR MANZANA CANELA ,(4-PACK) MINI SUMMIT BAR SABOR PEANUT BUTTER ,Subtotal (antes de impuestos),Monto total de la vanta ,Pz vendidas,Fecha de Creacion de Pedido,Fecha de vencimiento,Tipo de Cliente,Días Crédito,,Días de crédito limpios,Fecha base MDY,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FALSE,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
